id,year
RP-F-F13131,1860
RP-F-F13132,1902
RP-F-F13130,1890
RP-F-F13133,1896
RP-F-F13134,1900
RP-F-F13135,1909
RP-F-F13136,1904
RP-F-F13137,1904
RP-F-F13138,1860
RP-F-F13139,1890
RP-F-F13140,1870
RP-F-F13141,1870
RP-F-F13142,1880
RP-F-F13143,1880
RP-F-F13144,1880
RP-F-F13145,1880
RP-F-F13146,1880
RP-F-F13147,1860
RP-F-F13148,1860
RP-F-F13149,1860
RP-F-F13151,1860
RP-F-F13152,1860
RP-F-F13150,1860
RP-F-F13153,1860
RP-F-F13154,1860
RP-F-F13155,1860
RP-F-F13156,1860
RP-F-F13158,1890
RP-F-F13157,1890
RP-F-F13159,1902
RP-F-F13160,1890
RP-F-F13161,1899
RP-F-F13162,1890
RP-F-F13163,1900
RP-F-F13164,1870
RP-F-F13165,1860
RP-F-F13166,1900
RP-F-F13168,1860
RP-F-F13167,1860
RP-F-F13169,1880
RP-F-F13170,1880
RP-F-F13171,1900
RP-F-F13172,1860
RP-F-F13173,1860
RP-F-F13176,1870
RP-F-F13174,1860
RP-F-F13175,1857
RP-F-F13178,1860
RP-F-F13177,1850
RP-F-F13179,1860
RP-F-F13180,1860
RP-F-F13181,1860
RP-F-F13182,1860
RP-F-F13183,1860
RP-F-F13184,1860
RP-F-F13187,1860
RP-F-F13185,1860
RP-F-F13186,1860
RP-F-F13188,1860
RP-F-F13189,1860
RP-F-F13190,1860
RP-F-F13192,1860
RP-F-F13191,1860
RP-F-F13193,1860
RP-F-F13194,1860
RP-F-F13197,1860
RP-F-F13195,1860
RP-F-F13196,1860
RP-F-F13198,1860
RP-F-F13199,1860
RP-F-F13200,1860
RP-F-F13201,1860
RP-F-F13202,1860
RP-F-F13203,1860
RP-F-F13204,1860
RP-F-F13205,1860
RP-F-F13206,1860
RP-F-F13207,1860
RP-F-F13208,1860
RP-F-F13209,1860
RP-F-F13210,1860
RP-F-F13211,1860
RP-F-F13212,1860
RP-F-F13213,1860
RP-F-F13214,1860
RP-F-F13215,1860
RP-F-F13216,1860
RP-F-F13217,1860
RP-F-F13218,1860
RP-F-F13219,1860
RP-F-F13220,1860
RP-F-F13223,1860
RP-F-F13222,1860
RP-F-F13221,1860
RP-F-F13224,1860
RP-F-F13225,1860
RP-F-F13226,1860
RP-F-F13229,1860
RP-F-F13227,1860
RP-F-F13228,1860
RP-F-F13230,1860
RP-F-F13231,1860
RP-F-F13234,1860
RP-F-F13232,1860
RP-F-F13233,1860
RP-F-F13235,1860
RP-F-F13236,1860
RP-F-F13237,1860
RP-F-F13238,1860
RP-F-F13239,1860
RP-F-F13240,1860
RP-F-F13241,1860
RP-F-F13243,1860
RP-F-F13242,1860
RP-F-F13244,1860
RP-F-F13245,1860
RP-F-F13246,1850
RP-F-F13247,1901
RP-F-F13248,1901
RP-F-F13249,1900
RP-F-F13250,1906
RP-F-F13251,1900
RP-F-F13252,1900
RP-F-F13253,1900
RP-F-F13254,1901
RP-F-F13255,1890
RP-F-F13256,1901
RP-F-F13257,1900
RP-F-F13258,1860
RP-F-F13259,1860
RP-F-F13260,1882
RP-F-F13261,1860
RP-F-F13262,1860
RP-F-F13263,1860
RP-F-F13264,1860
RP-F-F13265,1860
RP-F-F13266,1860
RP-F-F13269,1860
RP-F-F13267,1860
RP-F-F13268,1860
RP-F-F13270,1860
RP-F-F13271,1860
RP-F-F13272,1860
RP-F-F13273,1860
RP-F-F13274,1860
RP-F-F13275,1860
RP-F-F13276,1860
RP-F-F13277,1860
RP-F-F13278,1860
RP-F-F13279,1860
RP-F-F13280,1860
RP-F-F13281,1860
RP-F-F13284,1860
RP-F-F13286,1860
RP-F-F13282,1860
RP-F-F13283,1860
RP-F-F13285,1860
RP-F-F13291,1860
RP-F-F13287,1860
RP-F-F13288,1860
RP-F-F13289,1860
RP-F-F13290,1875
RP-F-F13292,1860
RP-F-F13293,1860
RP-F-F13294,1860
RP-F-F13295,1860
RP-F-F13296,1860
RP-F-F13297,1860
RP-F-F13298,1860
RP-F-F13299,1860
RP-F-F13300,1860
RP-F-F13301,1860
RP-F-F13302,1860
RP-F-F13303,1860
RP-F-F13304,1860
RP-F-F13305,1860
RP-F-F13306,1860
RP-F-F13307,1860
RP-F-F13308,1860
RP-F-F13309,1860
RP-F-F13310,1860
RP-F-F13311,1860
RP-F-F13312,1860
RP-F-F13313,1860
RP-F-F13314,1860
RP-F-F13315,1860
RP-F-F13316,1860
RP-F-F13317,1860
RP-F-F13318,1860
RP-F-F13319,1860
RP-F-F13320,1875
RP-F-F13321,1860
RP-F-F13323,1860
RP-F-F13325,1860
RP-F-F13322,1860
RP-F-F13324,1860
RP-F-F13326,1860
RP-F-F13327,1860
RP-F-F13328,1860
RP-F-F13329,1860
RP-F-F13330,1860
RP-F-F13331,1860
RP-F-F13332,1860
RP-F-F13333,1860
RP-F-F13334,1860
RP-F-F13335,1860
RP-F-F13336,1860
RP-F-F13337,1860
RP-F-F13338,1860
RP-F-F13339,1882
RP-F-F13340,1860
RP-F-F13341,1860
RP-F-F13344,1860
RP-F-F13342,1860
RP-F-F13343,1860
RP-F-F13345,1860
RP-F-F13346,1860
RP-F-F13347,1860
RP-F-F13348,1860
RP-F-F13349,1860
RP-F-F13350,1860
RP-F-F13351,1860
RP-F-F13352,1860
RP-F-F13353,1860
RP-F-F13354,1860
RP-F-F13355,1860
RP-F-F13356,1860
RP-F-F13357,1860
RP-F-F13358,1860
RP-F-F13359,1860
RP-F-F13360,1860
RP-F-F13361,1860
RP-F-F13364,1860
RP-F-F13362,1860
RP-F-F13363,1860
RP-F-F13365,1860
RP-F-F13366,1860
RP-F-F13367,1860
RP-F-F13368,1860
RP-F-F13369,1860
RP-F-F13370,1860
RP-F-F13371,1860
RP-F-F13372,1860
RP-F-F13373,1860
RP-F-F13374,1860
RP-F-F13375,1860
RP-F-F13376,1860
RP-F-F13377,1860
RP-F-F13378,1860
RP-F-F13380,1860
RP-F-F13381,1878
RP-F-F13379,1880
RP-F-F13382,1860
RP-F-F13383,1860
RP-F-F13384,1860
RP-F-F13385,1860
RP-F-F13386,1860
RP-F-F13387,1860
RP-F-F13388,1860
RP-F-F13389,1860
RP-F-F13390,1860
RP-F-F13391,1860
RP-F-F13392,1860
RP-F-F13393,1860
RP-F-F13394,1860
RP-F-F13395,1860
RP-F-F13396,1860
RP-F-F13397,1860
RP-F-F13398,1878
RP-F-F13400,1860
RP-F-F13401,1860
RP-F-F13399,1880
RP-F-F13402,1860
RP-F-F13403,1860
RP-F-F13404,1860
RP-F-F13405,1860
RP-F-F13406,1860
RP-F-F13407,1860
RP-F-F13410,1860
RP-F-F13408,1860
RP-F-F13409,1860
RP-F-F13411,1860
RP-F-F13412,1860
RP-F-F13413,1860
RP-F-F13414,1860
RP-F-F13415,1860
RP-F-F13416,1860
RP-F-F13417,1860
RP-F-F13418,1860
RP-F-F13419,1860
RP-F-F13420,1860
RP-F-F13421,1860
RP-F-F13422,1860
RP-F-F13423,1860
RP-F-F13424,1860
RP-F-F13425,1860
RP-F-F13426,1860
RP-F-F13427,1860
RP-F-F13428,1860
RP-F-F13429,1860
RP-F-F13430,1860
RP-F-F13431,1860
RP-F-F13432,1860
RP-F-F13433,1860
RP-F-F13434,1860
RP-F-F13435,1860
RP-F-F13436,1860
RP-F-F13441,1860
RP-F-F13442,1860
RP-F-F13437,1860
RP-F-F13438,1860
RP-F-F13439,1860
RP-F-F13440,1860
RP-F-F13443,1860
RP-F-F13446,1860
RP-F-F13444,1860
RP-F-F13445,1860
RP-F-F13447,1860
RP-F-F13448,1860
RP-F-F13449,1860
RP-F-F13450,1860
RP-F-F13451,1860
RP-F-F13452,1860
RP-F-F13453,1860
RP-F-F13454,1860
RP-F-F13455,1860
RP-F-F13456,1860
RP-F-F13457,1860
RP-F-F13458,1860
RP-F-F13459,1860
RP-F-F13460,1860
RP-F-F13461,1860
RP-F-F13462,1860
RP-F-F13463,1860
RP-F-F13464,1860
RP-F-F13465,1860
RP-F-F13466,1860
RP-F-F13467,1860
RP-F-F13468,1860
RP-F-F13469,1860
RP-F-F13470,1860
RP-F-F13471,1860
RP-F-F13472,1860
RP-F-F13473,1860
RP-F-F13474,1860
RP-F-F13475,1860
RP-F-F13476,1860
RP-F-F13477,1860
RP-F-F13478,1860
RP-F-F13479,1860
RP-F-F13480,1860
RP-F-F13481,1860
RP-F-F13482,1860
RP-F-F13483,1860
RP-F-F13484,1860
RP-F-F13485,1860
RP-F-F13486,1860
RP-F-F13487,1860
RP-F-F13488,1860
RP-F-F13489,1860
RP-F-F13490,1860
RP-F-F13491,1860
RP-F-F13492,1860
RP-F-F13495,1860
RP-F-F13493,1860
RP-F-F13494,1860
RP-F-F13496,1860
RP-F-F13497,1860
RP-F-F13498,1860
RP-F-F13499,1860
RP-F-F13500,1860
RP-F-F13501,1860
RP-F-F13502,1860
RP-F-F13503,1860
RP-F-F13504,1860
RP-F-F13505,1860
RP-F-F13506,1860
RP-F-F13507,1860
RP-F-F13508,1860
RP-F-F13509,1878
RP-F-F13511,1878
RP-F-F13510,1878
RP-F-F13512,1878
RP-F-F13514,1878
RP-F-F13513,1878
RP-F-F13516,1879
RP-F-F13515,1878
RP-F-F13518,1860
RP-F-F13517,1860
RP-F-F13519,1860
RP-F-F13520,1860
RP-F-F13521,1860
RP-F-F13525,1860
RP-F-F13522,1860
RP-F-F13523,1860
RP-F-F13526,1860
RP-F-F13527,1882
RP-F-F13528,1878
RP-F-F13529,1878
RP-F-F13530,1878
RP-F-F13531,1882
RP-F-F13533,1876
RP-F-F13536,1878
RP-F-F13534,1875
RP-F-F13532,1878
RP-F-F13535,1881
RP-F-F13537,1878
RP-F-F13538,1878
RP-F-F13539,1860
RP-F-F13540,1860
RP-F-F13541,1860
RP-F-F13542,1860
RP-F-F13543,1860
RP-F-F13544,1860
RP-F-F13545,1860
RP-F-F13546,1860
RP-F-F13548,1860
RP-F-F13550,1860
RP-F-F13551,1860
RP-F-F13547,1860
RP-F-F13549,1860
RP-F-F13554,1860
RP-F-F13552,1860
RP-F-F13555,1860
RP-F-F13553,1860
RP-F-F13556,1860
RP-F-F13557,1860
RP-F-F13558,1860
RP-F-F13559,1860
RP-F-F13560,1860
RP-F-F13561,1860
RP-F-F13563,1860
RP-F-F13562,1860
RP-F-F13564,1860
RP-F-F13565,1860
RP-F-F13566,1860
RP-F-F13567,1860
RP-F-F13568,1860
RP-F-F13569,1860
RP-F-F13570,1860
RP-F-F13571,1860
RP-F-F13572,1860
RP-F-F13573,1860
RP-F-F13574,1860
RP-F-F13575,1860
RP-F-F13576,1860
RP-F-F13577,1860
RP-F-F13578,1860
RP-F-F13580,1860
RP-F-F13579,1860
RP-F-F13581,1860
RP-F-F13582,1860
RP-F-F13583,1860
RP-F-F13584,1860
RP-F-F13585,1860
RP-F-F13586,1860
RP-F-F13587,1860
RP-F-F13588,1860
RP-F-F13589,1860
RP-F-F13590,1860
RP-F-F13591,1860
RP-F-F13592,1860
RP-F-F13593,1860
RP-F-F13594,1860
RP-F-F13595,1860
RP-F-F13596,1860
RP-F-F13597,1860
RP-F-F13598,1860
RP-F-F13599,1860
RP-F-F13600,1860
RP-F-F13601,1860
RP-F-F13602,1860
RP-F-F13603,1860
RP-F-F13604,1860
RP-F-F13605,1860
RP-F-F13606,1860
RP-F-F13607,1860
RP-F-F13608,1860
RP-F-F13610,1860
RP-F-F13609,1860
RP-F-F13611,1860
RP-F-F13612,1860
RP-F-F13616,1860
RP-F-F13615,1860
RP-F-F13613,1860
RP-F-F13614,1860
RP-F-F13617,1860
RP-F-F13618,1860
RP-F-F13619,1860
RP-F-F13620,1860
RP-F-F13621,1860
RP-F-F13623,1860
RP-F-F13622,1860
RP-F-F13624,1860
RP-F-F13625,1860
RP-F-F13626,1860
RP-F-F13627,1860
RP-F-F13628,1860
RP-F-F13629,1860
RP-F-F13630,1860
RP-F-F13631,1860
RP-F-F13632,1860
RP-F-F13633,1860
RP-F-F13634,1860
RP-F-F13635,1860
RP-F-F13636,1860
RP-F-F13638,1860
RP-F-F13637,1860
RP-F-F13639,1860
RP-F-F13641,1860
RP-F-F13640,1860
RP-F-F13642,1860
RP-F-F13643,1860
RP-F-F13644,1860
RP-F-F13645,1860
RP-F-F13646,1860
RP-F-F13647,1860
RP-F-F13648,1860
RP-F-F13649,1860
RP-F-F13650,1860
RP-F-F13651,1860
RP-F-F13652,1860
RP-F-F13653,1860
RP-F-F13655,1860
RP-F-F13654,1860
RP-F-F13656,1860
RP-F-F13657,1860
RP-F-F13658,1860
RP-F-F13659,1860
RP-F-F13660,1860
RP-F-F13661,1860
RP-F-F13662,1860
RP-F-F13664,1860
RP-F-F13663,1860
RP-F-F13665,1860
RP-F-F13666,1860
RP-F-F13667,1860
RP-F-F13668,1860
RP-F-F13669,1860
RP-F-F13670,1860
RP-F-F13671,1860
RP-F-F13672,1860
RP-F-F13673,1860
RP-F-F13676,1860
RP-F-F13675,1860
RP-F-F13674,1860
RP-F-F13677,1860
RP-F-F13678,1860
RP-F-F13679,1860
RP-F-F13680,1860
RP-F-F13681,1860
RP-F-F13682,1860
RP-F-F13683,1860
RP-F-F13684,1860
RP-F-F13686,1860
RP-F-F13687,1860
RP-F-F13685,1860
RP-F-F13688,1860
RP-F-F13689,1860
RP-F-F13690,1860
RP-F-F13691,1860
RP-F-F13692,1860
RP-F-F13693,1860
RP-F-F13694,1860
RP-F-F13695,1860
RP-F-F13697,1860
RP-F-F13696,1860
RP-F-F13698,1860
RP-F-F13699,1860
RP-F-F13701,1860
RP-F-F13700,1860
RP-F-F13702,1860
RP-F-F13703,1860
RP-F-F13706,1860
RP-F-F13707,1860
RP-F-F13705,1860
RP-F-F13704,1860
RP-F-F13708,1860
RP-F-F13709,1860
RP-F-F13711,1860
RP-F-F13710,1860
RP-F-F13712,1860
RP-F-F13713,1860
RP-F-F13714,1860
RP-F-F13715,1860
RP-F-F13716,1860
RP-F-F13717,1860
RP-F-F13718,1860
RP-F-F13719,1860
RP-F-F13720,1860
RP-F-F13721,1860
RP-F-F13722,1860
RP-F-F13723,1860
RP-F-F13724,1860
RP-F-F13726,1860
RP-F-F13725,1860
RP-F-F13727,1860
RP-F-F13728,1860
RP-F-F13729,1860
RP-F-F13730,1860
RP-F-F13731,1860
RP-F-F13732,1860
RP-F-F13733,1860
RP-F-F13735,1860
RP-F-F13734,1860
RP-F-F13736,1860
RP-F-F13737,1860
RP-F-F13738,1860
RP-F-F13739,1860
RP-F-F13740,1860
RP-F-F13741,1860
RP-F-F13742,1860
RP-F-F13743,1860
RP-F-F13744,1860
RP-F-F13745,1860
RP-F-F13746,1860
RP-F-F13747,1860
RP-F-F13748,1860
RP-F-F13749,1860
RP-F-F13752,1860
RP-F-F13753,1860
RP-F-F13750,1860
RP-F-F13751,1860
RP-F-F13754,1860
RP-F-F13755,1860
RP-F-F13756,1860
RP-F-F13757,1860
RP-F-F13758,1860
RP-F-F13759,1860
RP-F-F13760,1860
RP-F-F13761,1860
RP-F-F13762,1860
RP-F-F13763,1860
RP-F-F13764,1860
RP-F-F13765,1860
RP-F-F13766,1860
RP-F-F13767,1860
RP-F-F13768,1860
RP-F-F13769,1860
RP-F-F13772,1860
RP-F-F13770,1860
RP-F-F13771,1860
RP-F-F13773,1860
RP-F-F13774,1860
RP-F-F13775,1850
RP-F-F13776,1850
RP-F-F13777,1850
RP-F-F13778,1850
RP-F-F13779,1850
RP-F-F13780,1850
RP-F-F13781,1850
RP-F-F13782,1850
RP-F-F13783,1850
RP-F-F13784,1850
RP-F-F13785,1850
RP-F-F13786,1850
RP-F-F13789,1850
RP-F-F13788,1850
RP-F-F13787,1850
RP-F-F13790,1850
RP-F-F13791,1850
RP-F-F13792,1850
RP-F-F13793,1850
RP-F-F13794,1850
RP-F-F13795,1850
RP-F-F13796,1850
RP-F-F13797,1850
RP-F-F13798,1850
RP-F-F13799,1850
RP-F-F13800,1850
RP-F-F13801,1850
RP-F-F13802,1850
RP-F-F13803,1850
RP-F-F13805,1850
RP-F-F13806,1850
RP-F-F13804,1862
RP-F-F13807,1850
RP-F-F13808,1850
RP-F-F13809,1850
RP-F-F13811,1850
RP-F-F13810,1850
RP-F-F13812,1850
RP-F-F13813,1850
RP-F-F13814,1850
RP-F-F13816,1850
RP-F-F13815,1850
RP-F-F13819,1850
RP-F-F13820,1850
RP-F-F13823,1850
RP-F-F13822,1850
RP-F-F13821,1850
RP-F-F13824,1850
RP-F-F13825,1850
RP-F-F13829,1850
RP-F-F13828,1850
RP-F-F13830,1850
RP-F-F13831,1850
RP-F-F13832,1850
RP-F-F13834,1850
RP-F-F13835,1850
RP-F-F13836,1850
RP-F-F13838,1850
RP-F-F13839,1850
RP-F-F13837,1850
RP-F-F13840,1850
RP-F-F13842,1850
RP-F-F13841,1850
RP-F-F13843,1850
RP-F-F13844,1850
RP-F-F13845,1850
RP-F-F13846,1850
RP-F-F13847,1850
RP-F-F13848,1850
RP-F-F13850,1850
RP-F-F13852,1850
RP-F-F13851,1850
RP-F-F13853,1850
RP-F-F13854,1850
RP-F-F13855,1861
RP-F-F13856,1850
RP-F-F13858,1850
RP-F-F13857,1863
RP-F-F13859,1850
RP-F-F13860,1850
RP-F-F13862,1850
RP-F-F13861,1850
RP-F-F13863,1850
RP-F-F13864,1850
RP-F-F13865,1850
RP-F-F13866,1850
RP-F-F13867,1850
RP-F-F13868,1850
RP-F-F13869,1850
RP-F-F13871,1850
RP-F-F13872,1850
RP-F-F13873,1850
RP-F-F13874,1850
RP-F-F13875,1850
RP-F-F13876,1850
RP-F-F13877,1850
RP-F-F13878,1850
RP-F-F13879,1850
RP-F-F13880,1850
RP-F-F13881,1850
RP-F-F13882,1850
RP-F-F13883,1850
RP-F-F13884,1850
RP-F-F13885,1850
RP-F-F13886,1850
RP-F-F13887,1880
RP-F-F13888,1880
RP-F-F13889,1914
RP-F-F13890,1880
RP-F-F13891,1914
RP-F-F13892,1914
RP-F-F13893,1914
RP-F-F13894,1855
RP-F-F13895,1860
RP-F-F13896,1850
RP-F-F13897,1860
RP-F-F13898,1860
RP-F-F13899,1860
RP-F-F13902,1860
RP-F-F13900,1860
RP-F-F13901,1860
RP-F-F13903,1860
RP-F-F13904,1860
RP-F-F13905,1860
RP-F-F13906,1860
RP-F-F13907,1860
RP-F-F13908,1860
RP-F-F13909,1860
RP-F-F13910,1860
RP-F-F13911,1860
RP-F-F13912,1860
RP-F-F13913,1860
RP-F-F13914,1860
RP-F-F13915,1860
RP-F-F13916,1860
RP-F-F13919,1902
RP-F-F13918,1894
RP-F-F13920,1876
RP-F-F13922,1878
RP-F-F13921,1876
RP-F-F13923,1876
RP-F-F13924,1876
RP-F-F13925,1876
RP-F-F13926,1876
RP-F-F13927,1877
RP-F-F13928,1877
RP-F-F13929,1877
RP-F-F13930,1877
RP-F-F13931,1877
RP-F-F13932,1875
RP-F-F13933,1875
RP-F-F13935,1876
RP-F-F13934,1876
RP-F-F13936,1876
RP-F-F13937,1900
RP-F-F13938,1900
RP-F-F13939,1900
RP-F-F13940,1900
RP-F-F13942,1900
RP-F-F13941,1900
RP-F-F13943,1912
RP-F-F13944,1860
RP-F-F13945,1860
RP-F-F13946,1860
RP-F-F13950,1900
RP-F-F13948,1881
RP-F-F13947,1860
RP-F-F13949,1860
RP-F-F13951,1900
RP-F-F13952,1860
RP-F-F13953,1860
RP-F-F13954,1860
RP-F-F13955,1871
RP-F-F13956,1860
RP-F-F13957,1860
RP-F-F13958,1860
RP-F-F13959,1860
RP-F-F13960,1850
RP-F-F13961,1877
RP-F-F13963,1860
RP-F-F13962,1877
RP-F-F13964,1860
RP-F-F13965,1860
RP-F-F13966,1860
RP-F-F13967,1860
RP-F-F13968,1860
RP-F-F13969,1870
RP-F-F13970,1870
RP-F-F13973,1860
RP-F-F13971,1850
RP-F-F13972,1865
RP-F-F13974,1860
RP-F-F13975,1860
RP-F-F13976,1860
RP-F-F13977,1860
RP-F-F13979,1860
RP-F-F13980,1860
RP-F-F13981,1860
RP-F-F13983,1887
RP-F-F13985,1860
RP-F-F13987,1878
RP-F-F13988,1878
RP-F-F13989,1878
RP-F-F13990,1878
RP-F-F13991,1860
RP-F-F13992,1876
RP-F-F13994,1877
RP-F-F13995,1860
RP-F-F13996,1876
RP-F-F13999,1879
RP-F-F14000,1850
RP-F-F14001,1860
RP-F-F14002,1860
RP-F-F14005,1860
RP-F-F14004,1884
RP-F-F14006,1850
RP-F-F14007,1860
RP-F-F14008,1860
RP-F-F14009,1860
RP-F-F14010,1878
RP-F-F14011,1884
RP-F-F14012,1860
RP-F-F14013,1860
RP-F-F14014,1882
RP-F-F14015,1881
RP-F-F14016,1850
RP-F-F14017,1850
RP-F-F14018,1860
RP-F-F14019,1850
RP-F-F14020,1860
RP-F-F14021,1850
RP-F-F14022,1860
RP-F-F14023,1860
RP-F-F14024,1850
RP-F-F14025,1898
RP-F-F14026,1860
RP-F-F14027,1860
RP-F-F14028,1870
RP-F-F14029,1875
RP-F-F14030,1870
RP-F-F14031,1860
RP-F-F14032,1860
RP-F-F14033,1870
RP-F-F14034,1860
RP-F-F14035,1860
RP-F-F14036,1860
RP-F-F14037,1860
RP-F-F14038,1860
RP-F-F14039,1860
RP-F-F14040,1870
RP-F-F14041,1850
RP-F-F14042,1875
RP-F-F14046,1860
RP-F-F14043,1875
RP-F-F14044,1875
RP-F-F14045,1850
RP-F-F14047,1850
RP-F-F14048,1860
RP-F-F14049,1881
RP-F-F14050,1860
RP-F-F14051,1878
RP-F-F14052,1900
RP-F-F14056,1860
RP-F-F14053,1900
RP-F-F14054,1900
RP-F-F14055,1900
RP-F-F14057,1860
RP-F-F14058,1860
RP-F-F14059,1860
RP-F-F14060,1870
RP-F-F14062,1868
RP-F-F14061,1876
RP-F-F14064,1860
RP-F-F14063,1860
RP-F-F14065,1860
RP-F-F14066,1860
RP-F-F14067,1860
RP-F-F14068,1860
RP-F-F14069,1860
RP-F-F14070,1860
RP-F-F14226,1922
RP-F-F14225,1900
RP-F-F14224,1900
RP-F-F14244,1856
RP-F-F14245,1856
RP-F-F14248,1855
RP-F-F14248,1855
RP-F-F14249,1856
RP-F-F14250,1856
RP-F-F14251,1856
RP-F-F14252,1856
RP-F-F14253,1856
RP-F-F14254,1856
RP-F-F14255,1856
RP-F-F14257,1856
RP-F-F14256,1856
RP-F-F14261,1854
RP-F-F14263,1855
RP-F-F14262,1860
RP-F-F14264,1855
RP-F-F14266,1855
RP-F-F14267,1855
RP-F-F14268,1855
RP-F-F14269,1855
RP-F-F14270,1855
RP-F-F14271,1855
RP-F-F14272,1855
RP-F-F14273,1855
RP-F-F14274,1855
RP-F-F14275,1863
RP-F-F14276,1855
RP-F-F14277,1855
RP-F-F14278,1875
RP-F-F14281,1860
RP-F-F14279,1875
RP-F-F14280,1855
RP-F-F14282,1855
RP-F-F14283,1902
RP-F-F14284,1861
RP-F-F14287,1860
RP-F-F14285,1861
RP-F-F14286,1861
RP-F-F14290,1850
RP-F-F14288,1880
RP-F-F14289,1850
RP-F-F14291,1850
RP-F-F14292,1855
RP-F-F14295,1850
RP-F-F14293,1855
RP-F-F14294,1850
RP-F-F14297,1865
RP-F-F14296,1865
RP-F-F14298,1865
RP-F-F14299,1865
RP-F-F14300,1865
RP-F-F14301,1865
RP-F-F14302,1863
RP-F-F14303,1863
RP-F-F14304,1865
RP-F-F14306,1860
RP-F-F14307,1861
RP-F-F14308,1860
RP-F-F14309,1861
RP-F-F14310,1860
RP-F-F14311,1860
RP-F-F14313,1860
RP-F-F14314,1861
RP-F-F14315,1860
RP-F-F14316,1861
RP-F-F14317,1860
RP-F-F14318,1861
RP-F-F14319,1861
RP-F-F14320,1861
RP-F-F14321,1860
RP-F-F14322,1861
RP-F-F14323,1861
RP-F-F14324,1861
RP-F-F14325,1861
RP-F-F14326,1861
RP-F-F14327,1861
RP-F-F14328,1861
RP-F-F14329,1850
RP-F-F14330,1850
RP-F-F14331,1850
RP-F-F14332,1850
RP-F-F14333,1900
RP-F-F14336,1850
RP-F-F14337,1850
RP-F-F14415,1853
RP-F-F14416,1853
RP-F-F14419,1853
RP-F-F14417,1851
RP-F-F14418,1853
RP-F-F14420,1853
RP-F-F14422,1853
RP-F-F14421,1853
RP-F-F14423,1860
RP-F-F14425,1855
RP-F-F14426,1855
RP-F-F14427-A,1855
RP-F-F14427-B,1855
RP-F-F14428-A,1855
RP-F-F14821,1855
RP-F-F14822,1855
RP-F-F14823,1855
RP-F-F14825,1855
RP-F-F14824,1855
RP-F-F15044,1840
RP-F-F15045,1840
RP-F-F15046,1839
RP-F-F15048,1851
RP-F-F15064,1910
RP-F-F15083,1910
RP-F-F15086,1905
RP-F-F15114,1896
RP-F-F15421,1860
RP-F-F15420,1910
RP-F-F17807,1855
RP-F-F17808,1855
RP-F-F18583,1920
RP-F-F18584,1914
RP-F-F20131,1856
RP-F-F24961,1855
RP-F-F24967,1855
RP-F-F24970,1858
RP-F-F24980,1859
RP-F-F24983,1860
RP-F-F25556,1855
RP-F-F25713-A,1850
RP-F-F25713-B,1850
RP-F-F25713-C,1850
RP-F-F25713-D,1850
RP-F-F25713-G,1850
RP-F-F25713-E,1850
RP-F-F25713-F,1850
RP-F-F25713-H,1850
RP-F-F25713-I,1850
RP-F-F25713-J,1850
RP-F-F25713-K,1850
RP-F-F25713-L,1850
RP-F-F25713-M,1850
RP-F-F25713-N,1850
RP-F-F25713-O,1850
RP-F-F25713-P,1850
RP-F-F25713-Q,1850
RP-F-F25713-R,1850
RP-F-F25713-S,1850
RP-F-F25713-T,1850
RP-F-F26521,1857
RP-F-F26524,1855
RP-F-F80152,1854
RP-F-F80312,1853
RP-F-F80313,1854
RP-P-1877-A-438,1876
RP-P-1878-A-1270,1690
RP-P-1878-A-2151,1707
RP-P-1879-A-3319,1688
RP-P-1881-A-4652,1612
RP-P-1881-A-4653,1612
RP-P-1882-A-5917,1767
RP-P-1882-A-6077A,1646
RP-P-1882-A-6077B,1646
RP-P-1882-A-6560(V),1781
RP-P-1882-A-6663,1795
RP-P-1882-A-6667,1812
RP-P-1882-A-6666,1812
RP-P-1882-A-6668,1812
RP-P-1882-A-6669,1813
RP-P-1882-A-6670,1812
RP-P-1882-A-6673,1810
RP-P-1882-A-6671,1812
RP-P-1882-A-6672,1795
RP-P-1883-A-7032,1754
RP-P-1883-A-7277,1814
RP-P-1884-A-7705,1639
RP-P-1884-A-7909,1576
RP-P-1884-A-8132,1776
RP-P-1884-A-8192,1580
RP-P-1885-A-8481,1803
RP-P-1885-A-8722,1689
RP-P-1885-A-8724,1689
RP-P-1885-A-8721,1689
RP-P-1885-A-8723,1688
RP-P-1885-A-8725,1690
RP-P-1885-A-9285,1584
RP-P-1885-A-9307,1652
RP-P-1886-A-10486,1595
RP-P-1886-A-10925,1630
RP-P-1888-A-12939,1793
RP-P-1888-A-13353(V),1827
RP-P-1889-A-14246,1660
RP-P-1889-A-15248,1828
RP-P-1890-A-15446,1572
RP-P-1891-A-16538A,1652
RP-P-1891-A-16538B,1652
RP-P-1891-A-16628,1784
RP-P-1892-A-17039,1830
RP-P-1892-A-17274,1618
RP-P-1892-A-17397,1617
RP-P-1893-A-18081(V),1728
RP-P-1896-A-19114,1793
RP-P-1896-A-19115,1793
RP-P-1896-A-19116,1793
RP-P-1896-A-19118,1796
RP-P-1896-A-19119,1814
RP-P-1896-A-19120,1830
RP-P-1896-A-19155,1708
RP-P-1899-A-21772,1665
RP-P-1899-A-21772A,1665
RP-P-1899-A-21772B,1665
RP-P-1900-A-22162,1800
RP-P-1900-A-22222,1650
RP-P-1902-A-22343,1787
RP-P-1902-A-22895,1685
RP-P-1903-A-23330,1813
RP-P-1903-A-23331,1825
