id,year
334236,1850
334237,1850
334239,1794
334240,1794
334243,1816
334245,1814
334251,1893
334256,1840
334258,1825
334259,1846
334264,1894
334266,1847
334267,1845
334275,1610
334279,1854
334281,1887
334285,1849
334291,1893
334294,1895
334295,1901
334296,1898
334298,1747
334299,1869
334300,1884
334301,1884
334302,1884
334304,1810
334306,1841
334307,1830
334310,1883
334311,1868
334312,1857
334314,1787
334315,1797
334316,1808
334317,1877
334324,1859
334326,1878
334327,1879
334332,1857
334336,1837
334337,1824
334338,1810
334340,1615
334344,1883
334345,1869
334350,1878
334353,1840
334354,1899
334356,1843
334361,1856
334368,1853
334372,1821
334373,1869
334374,1835
334378,1892
334379,1892
334380,1893
334381,1894
334382,1894
334383,1893
334384,1893
334385,1893
334386,1893
334387,1893
334388,1893
334389,1893
334390,1893
334391,1893
334392,1893
334393,1893
334394,1893
334395,1893
334396,1893
334397,1893
334398,1894
334399,1895
334400,1895
334401,1895
334402,1896
334403,1896
334405,1896
334406,1896
334407,1896
334408,1896
334411,1895
334412,1896
334413,1896
334414,1896
334415,1896
334416,1896
334417,1896
334418,1896
334419,1896
334420,1896
334421,1896
334422,1896
334423,1896
334424,1869
334429,1895
334431,1815
334433,1815
334439,1615
334440,1615
334441,1615
334453,1799
334454,1816
334455,1816
334456,1778
334457,1816
334467,1800
334468,1848
334469,1854
334470,1810
334471,1878
334474,1835
334475,1872
334476,1864
334479,1800
334480,1897
334481,1897
334483,1835
334484,1895
334485,1815
334486,1860
334487,1835
334488,1854
334489,1851
334490,1864
334491,1787
334493,1832
334494,1840
334495,1820
334516,1803
334518,1860
334568,1850
334569,1850
334580,1822
334587,1820
334626,1835
334627,1634
334628,1637
334629,1634
334634,1870
334638,1861
334639,1861
334640,1759
334641,1763
334642,1763
334643,1763
334644,1763
334646,1510
334647,1654
334650,1718
334651,1696
334652,1882
334653,1633
334654,1633
334655,1505
334656,1880
334657,1925
334658,1896
334659,1540
334663,1522
334666,1859
334667,1862
334669,1842
334671,1825
334672,1877
334674,1787
334680,1604
334681,1630
334682,1697
334686,1536
334688,1898
334691,1832
334692,1460
334693,1465
334694,1538
334695,1600
334701,1620
334703,1886
334704,1906
334705,1865
334707,1665
334708,1535
334710,1818
334711,1650
334713,1590
334715,1615
334717,1605
334718,1600
334719,1619
334720,1634
334723,1810
334724,1796
334725,1796
334726,1796
334729,1879
334730,1893
334731,1893
334732,1898
334733,1898
334734,1898
334735,1898
334737,1880
334738,1898
334739,1898
334740,1898
334741,1898
334742,1898
334743,1898
334744,1898
334745,1898
334746,1898
334747,1598
334749,1848
334750,1833
334751,1798
334752,1810
334754,1822
334755,1849
334756,1545
334757,1511
334767,1521
334768,1861
334769,1506
334770,1505
334774,1513
334775,1590
334776,1909
334779,1835
334781,1500
334783,1540
334788,1750
334793,1511
334794,1510
334796,1863
334798,1825
334802,1747
334816,1521
334817,1490
334818,1515
334819,1501
334842,1815
334843,1815
334844,1815
334857,1830
334858,1600
334868,1646
334872,1545
334875,1534
334876,1720
334877,1728
334878,1728
334880,1782
334881,1764
334882,1776
334884,1585
334885,1585
334887,1584
334889,1522
334891,1614
334892,1800
334895,1918
334896,1903
334901,1914
334902,1903
334903,1913
334904,1914
334905,1917
334906,1913
334911,1510
334923,1490
334927,1899
334928,1884
334929,1894
334933,1872
334934,1840
334935,1848
334936,1740
334947,1874
334949,1597
334950,1897
334951,1807
334952,1807
334953,1807
334954,1807
334955,1807
334956,1807
334958,1580
334959,1510
334960,1838
334962,1820
334963,1820
334967,1600
334968,1662
334969,1715
334970,1440
334972,1887
334974,1699
334975,1825
334981,1620
334982,1550
334983,1712
334984,1690
334985,1690
334986,1690
334987,1690
334988,1690
334989,1690
334990,1690
334991,1690
334992,1690
334993,1690
334994,1690
334995,1732
334996,1607
334997,1635
334998,1745
335001,1520
335004,1550
335005,1790
335007,1802
335014,1904
335017,1574
335018,1720
335019,1570
335023,1617
335031,1500
335036,1842
335038,1530
335039,1515
335044,1560
335045,1611
335047,1585
335083,1781
335088,1816
335097,1570
335103,1611
335104,1611
335111,1589
335114,1810
335116,1570
335120,1580
335122,1594
335123,1625
335125,1555
335130,1895
335145,1807
335146,1807
335147,1807
335149,1807
335150,1807
335152,1807
335153,1807
335154,1807
335157,1807
335159,1807
335160,1807
335162,1807
335163,1807
335164,1807
335165,1807
335166,1807
335167,1807
335168,1807
335169,1807
335170,1807
335171,1807
335174,1784
335175,1785
335178,1520
335181,1538
335184,1575
335189,1635
335190,1635
335191,1480
335201,1623
335202,1645
335203,1650
335212,1510
335228,1826
335239,1783
335240,1635
335258,1773
335259,1697
335263,1520
335276,1615
335281,1697
335285,1697
335286,1697
335287,1741
335288,1698
335290,1807
335291,1807
335294,1633
335297,1775
335302,1734
335314,1615
335315,1601
335316,1601
335317,1601
335319,1619
335320,1632
335323,1740
335324,1600
335327,1485
335329,1560
335332,1560
335335,1830
335337,1657
335339,1830
335340,1830
335342,1812
335343,1614
335345,1809
335346,1809
335347,1809
335348,1616
335349,1616
335350,1616
335351,1616
335352,1616
335353,1616
335354,1540
335360,1851
335361,1850
335367,1660
335368,1730
335369,1761
335370,1851
335371,1838
335372,1838
335375,1835
335376,1835
335377,1835
335378,1835
335379,1835
335380,1835
335381,1835
335382,1835
335385,1730
335405,1918
335406,1774
335408,1908
335419,1741
335423,1920
335425,1628
335445,1615
335446,1737
335450,1737
335454,1642
335455,1737
335456,1737
335457,1737
335459,1737
335461,1737
335467,1771
335468,1699
335473,1737
335474,1737
335475,1737
335476,1737
335477,1650
335480,1655
335481,1737
335482,1737
335483,1626
335484,1737
335486,1737
335487,1737
335488,1737
335489,1737
335490,1737
335499,1737
335502,1737
335505,1737
335515,1633
335526,1737
335536,1888
335537,1888
335539,1594
335545,1744
335547,1653
335549,1653
335551,1651
335556,1653
335557,1651
335559,1769
335560,1765
335561,1765
335562,1751
335571,1682
335581,1816
335592,1625
335593,1640
335594,1676
335595,1675
335598,1897
335602,1753
335608,1720
335611,1870
335614,1885
335615,1770
335616,1770
335617,1866
335621,1834
335628,1620
335631,1590
335645,1754
335646,1629
335650,1527
335652,1600
335653,1557
335655,1624
335656,1624
335657,1730
335658,1641
335659,1641
335660,1635
335662,1609
335663,1645
335664,1660
335665,1609
335666,1635
335667,1645
335668,1645
335669,1647
335670,1645
335671,1630
335672,1645
335673,1650
335674,1650
335675,1650
335677,1743
335682,1770
335686,1771
335687,1665
335692,1820
335694,1820
335695,1820
335697,1740
335702,1820
335707,1820
335744,1719
335747,1734
335759,1912
335762,1858
335763,1734
335765,1870
335779,1918
335792,1818
335793,1818
335801,1750
335802,1750
335803,1750
335804,1755
335805,1750
335806,1755
335808,1715
335809,1730
335810,1647
335811,1628
335812,1760
335817,1924
335819,1824
335820,1896
335823,1734
335825,1734
335826,1789
335829,1796
335836,1925
335838,1925
335839,1925
335840,1925
335841,1925
335842,1925
335843,1925
335844,1925
335845,1925
335846,1925
335848,1925
335849,1925
335850,1925
335851,1925
335852,1925
335853,1925
335854,1925
335858,1922
335861,1862
335874,1534
335880,1685
335883,1830
335888,1871
335912,1814
335961,1778
335963,1800
335964,1647
335966,1680
335968,1680
335970,1680
335972,1680
335973,1639
335974,1639
335975,1687
335976,1554
335977,1627
335978,1666
335979,1650
335980,1699
335981,1581
335983,1501
335994,1570
335999,1776
336000,1776
336001,1776
336008,1500
336011,1581
336012,1835
336017,1666
336019,1530
336022,1599
336032,1602
336037,1770
336038,1657
336039,1658
336040,1566
336042,1845
336043,1832
336044,1846
336045,1834
336046,1832
336047,1798
336049,1798
336050,1825
336051,1798
336052,1798
336057,1843
336058,1840
336064,1791
336066,1818
336067,1550
336070,1916
336073,1612
336075,1704
336076,1704
336077,1704
336078,1704
336079,1704
336080,1704
336081,1704
336082,1704
336083,1704
336084,1704
336085,1825
336086,1893
336087,1490
336088,1520
336089,1520
336090,1591
336093,1524
336094,1609
336096,1704
336097,1704
336098,1704
336099,1704
336100,1704
336101,1704
336102,1704
336103,1704
336104,1704
336105,1704
336106,1704
336107,1704
336109,1704
336112,1708
336116,1704
336117,1704
336118,1704
336119,1704
336120,1704
336121,1704
336122,1704
336123,1704
336124,1704
336125,1704
336126,1704
336127,1704
336128,1704
336130,1704
336133,1777
336142,1470
336144,1704
336145,1704
336146,1704
336147,1704
336148,1704
336149,1704
336150,1704
336151,1704
336152,1704
336153,1704
336154,1704
336155,1704
336156,1704
336157,1704
336158,1696
336162,1475
336166,1640
336169,1465
336171,1480
336178,1619
336179,1619
336180,1587
336181,1817
336182,1817
336183,1739
336188,1739
336190,1618
336191,1670
336199,1665
336201,1510
336202,1580
336204,1508
336205,1564
336207,1527
336208,1510
336209,1746
336212,1497
336213,1746
336214,1498
336215,1498
336216,1510
336217,1746
336218,1611
336219,1498
336220,1503
336221,1498
336222,1504
336223,1513
336224,1807
336226,1600
336227,1600
336228,1514
336229,1514
336230,1512
336231,1526
336232,1501
336233,1516
336234,1628
336235,1510
336236,1625
336237,1534
336238,1544
336239,1510
336240,1511
336242,1502
336244,1509
336245,1508
336246,1509
336247,1517
336248,1525
336249,1515
336250,1520
336251,1519
336252,1509
336253,1509
336254,1512
336255,1520
336256,1519
336258,1512
336259,1521
336260,1545
336261,1545
336265,1527
336266,1527
336268,1539
336269,1537
336271,1539
336272,1500
336277,1523
336278,1522
336279,1522
336280,1522
336281,1620
336283,1526
336284,1544
336285,1524
336286,1545
336287,1535
336288,1500
336289,1544
336293,1520
336295,1544
336298,1549
336303,1529
336305,1539
336306,1540
336315,1606
336317,1788
336318,1888
336320,1913
336321,1660
336322,1822
336327,1889
336328,1852
336331,1591
336332,1645
336333,1862
336336,1758
336337,1738
336339,1740
336340,1740
336345,1748
336346,1748
336350,1723
336356,1750
336357,1630
336358,1760
336359,1625
336360,1600
336367,1650
336379,1742
336380,1536
336382,1740
336383,1736
336385,1876
336392,1875
336393,1875
336394,1875
336395,1875
336396,1875
336397,1875
336405,1694
336406,1704
336411,1610
336412,1870
336413,1637
336414,1768
336421,1870
336424,1870
336434,1605
336437,1870
336438,1763
336440,1777
336442,1635
336443,1540
336444,1500
336457,1776
336461,1628
336462,1753
336479,1766
336480,1766
336481,1635
336484,1674
336485,1670
336486,1674
336489,1658
336496,1776
336499,1781
336500,1782
336502,1782
336503,1782
336504,1772
336505,1772
336516,1925
336521,1823
336522,1823
336523,1863
336524,1826
336526,1855
336527,1824
336528,1852
336529,1839
336568,1635
336569,1588
336570,1540
336571,1494
336573,1780
336574,1515
336575,1511
336577,1824
336578,1844
336579,1832
336580,1820
336582,1829
336583,1821
336585,1844
336586,1830
336587,1829
336603,1825
336605,1826
336607,1825
336615,1825
336616,1825
336617,1825
336618,1825
336619,1825
336620,1825
336621,1834
336628,1833
336629,1833
336630,1828
336632,1829
336633,1829
336634,1829
336639,1470
336667,1824
336668,1833
336684,1876
336693,1833
336703,1863
336706,1878
336713,1666
336715,1825
336716,1550
336717,1512
336719,1540
336720,1540
336722,1540
336724,1540
336725,1540
336726,1540
336727,1540
336728,1540
336730,1540
336731,1542
336732,1540
336733,1540
336734,1542
336735,1543
336737,1540
336739,1543
336740,1540
336741,1543
336742,1543
336743,1543
336744,1540
336745,1543
336746,1543
336747,1543
336748,1543
336749,1543
336750,1540
336751,1540
336752,1540
336753,1537
336754,1540
336755,1540
336756,1540
336757,1540
336758,1540
336759,1544
336760,1540
336761,1540
336762,1540
336763,1545
336764,1545
336765,1543
336766,1540
336767,1540
336768,1543
336769,1540
336771,1545
336774,1545
336775,1835
336780,1776
336781,1858
336782,1850
336788,1879
336789,1895
336794,1772
336796,1767
336797,1794
336798,1794
336799,1794
336800,1794
336801,1795
336802,1795
336803,1795
336805,1793
336806,1794
336807,1868
336809,1540
336810,1543
336811,1535
336812,1543
336813,1535
336814,1535
336815,1543
336816,1535
336817,1544
336818,1535
336819,1535
336820,1535
336821,1535
336822,1535
336823,1545
336824,1535
336825,1535
336826,1535
336827,1535
336829,1535
336830,1535
336831,1535
336832,1535
336835,1830
336836,1842
336837,1843
336838,1843
336839,1843
336840,1844
336841,1844
336842,1817
336843,1830
336849,1850
336851,1850
336852,1850
336853,1837
336854,1850
336855,1848
336856,1848
336857,1850
336859,1850
336860,1850
336861,1850
336862,1850
336863,1820
336864,1820
336865,1851
336867,1851
336869,1820
336870,1820
336878,1826
336884,1729
336887,1729
336889,1813
336890,1800
336892,1956
336897,1824
336899,1621
336901,1930
336904,1535
336905,1535
336909,1535
336910,1544
336911,1535
336912,1535
336915,1535
336916,1535
336919,1535
336921,1535
336922,1544
336923,1535
336924,1535
336925,1756
336929,1800
336937,1633
336943,1745
336947,1642
336949,1768
336950,1542
336951,1540
336952,1540
336953,1540
336954,1540
336955,1540
336956,1540
336958,1540
336959,1540
336960,1542
336961,1540
336962,1540
336964,1540
336965,1542
336966,1540
336967,1542
336969,1540
336970,1540
336971,1540
336972,1540
336974,1784
336975,1779
336976,1815
336978,1850
336979,1745
336980,1591
336981,1591
336982,1522
336988,1868
336989,1855
336990,1837
336991,1830
336992,1859
336994,1860
336995,1861
336996,1861
336997,1861
336998,1861
336999,1861
337000,1861
337001,1861
337002,1861
337003,1861
337004,1861
337005,1699
337006,1861
337007,1861
337008,1861
337009,1861
337010,1861
337012,1861
337013,1699
337014,1835
337015,1865
337016,1867
337017,1874
337018,1877
337021,1862
337022,1862
337023,1862
337024,1862
337025,1862
337026,1862
337027,1862
337028,1862
337029,1862
337030,1862
337031,1862
337032,1862
337033,1862
337034,1862
337035,1862
337036,1862
337037,1862
337040,1835
337041,1835
337042,1835
337043,1850
337044,1850
337045,1850
337046,1835
337052,1577
337057,1470
337058,1510
337060,1749
337062,1630
337063,1658
337064,1890
337065,1879
337067,1505
337073,1840
337075,1508
337080,1761
337086,1898
337087,1918
337088,1461
337090,1757
337092,1849
337093,1825
337094,1761
337095,1765
337098,1770
337099,1774
337100,1761
337101,1828
337102,1828
337103,1829
337104,1829
337105,1770
337106,1835
337108,1834
337110,1843
337111,1843
337112,1747
337113,1836
337114,1747
337115,1836
337116,1683
337117,1542
337118,1540
337119,1540
337120,1540
337121,1542
337122,1540
337123,1540
337124,1540
337125,1540
337126,1540
337127,1540
337128,1540
337129,1565
337134,1577
337138,1579
337164,1835
337165,1835
337168,1893
337169,1891
337172,1899
337176,1791
337181,1818
337182,1542
337183,1542
337184,1540
337185,1542
337186,1540
337187,1540
337188,1822
337190,1808
337191,1817
337192,1820
337193,1800
337194,1857
337195,1863
337205,1793
337206,1790
337208,1798
337237,1920
337239,1763
337243,1833
337247,1833
337249,1755
337250,1833
337252,1755
337253,1833
337254,1833
337255,1833
337281,1865
337295,1540
337303,1833
337304,1846
337305,1846
337306,1900
337307,1864
337308,1893
337309,1856
337310,1835
337311,1802
337312,1870
337318,1846
337319,1769
337321,1794
337322,1821
337323,1858
337324,1822
337325,1831
337326,1821
337327,1822
337329,1843
337330,1833
337331,1825
337332,1822
337334,1836
337335,1821
337336,1835
337337,1834
337339,1814
337342,1555
337343,1810
337344,1555
337345,1559
337346,1559
337347,1843
337348,1834
337349,1835
337350,1834
337351,1843
337352,1834
337353,1834
337354,1852
337356,1834
337357,1831
337358,1829
337359,1833
337360,1844
337361,1844
337363,1808
337364,1818
337365,1816
337366,1882
337367,1540
337368,1542
337369,1540
337370,1829
337371,1836
337372,1821
337373,1542
337374,1854
337375,1542
337376,1547
337378,1540
337379,1845
337380,1540
337381,1540
337382,1845
337383,1845
337385,1540
337386,1845
337387,1845
337388,1853
337389,1842
337391,1546
337392,1546
337394,1546
337395,1546
337398,1828
337399,1863
337400,1862
337401,1782
337402,1765
337403,1774
337404,1765
337405,1862
337406,1765
337407,1765
337408,1765
337409,1805
337410,1765
337411,1867
337412,1870
337413,1861
337416,1608
337421,1861
337422,1510
337424,1862
337425,1500
337426,1869
337427,1610
337429,1868
337430,1879
337431,1815
337432,1866
337433,1868
337436,1866
337437,1879
337438,1809
337439,1820
337440,1819
337442,1834
337444,1842
337447,1861
337448,1862
337449,1862
337450,1540
337451,1550
337452,1550
337453,1540
337455,1540
337457,1540
337458,1546
337460,1540
337462,1545
337464,1544
337465,1827
337466,1540
337467,1540
337468,1547
337469,1547
337470,1547
337471,1547
337472,1547
337475,1804
337477,1730
337478,1755
337479,1772
337481,1775
337483,1675
337487,1530
337489,1588
337490,1580
337491,1650
337493,1650
337494,1480
337496,1510
337497,1510
337498,1756
337499,1843
337500,1867
337505,1683
337506,1790
337507,1790
337516,1780
337519,1760
337520,1778
337521,1644
337528,1862
337531,1882
337532,1865
337533,1865
337534,1867
337535,1867
337536,1867
337537,1795
337541,1767
337542,1763
337543,1861
337545,1861
337547,1861
337548,1905
337550,1865
337551,1660
337552,1862
337554,1874
337555,1870
337556,1872
337557,1872
337572,1865
337573,1926
337576,1863
337579,1862
337580,1870
337581,1866
337582,1862
337583,1861
337584,1862
337585,1867
337586,1715
337587,1641
337593,1837
337594,1837
337595,1837
337596,1837
337597,1888
337598,1837
337599,1888
337600,1837
337601,1837
337602,1837
337603,1837
337604,1837
337605,1837
337606,1888
337607,1837
337608,1837
337609,1837
337610,1837
337611,1837
337612,1837
337613,1837
337614,1837
337615,1837
337616,1837
337617,1837
337618,1837
337619,1837
337620,1862
337621,1877
337622,1865
337623,1868
337624,1868
337625,1871
337626,1872
337627,1872
337628,1777
337632,1673
337633,1547
337634,1546
337635,1550
337636,1550
337637,1547
337638,1550
337639,1550
337640,1550
337641,1550
337642,1540
337644,1861
337648,1837
337649,1837
337651,1837
337653,1859
337654,1859
337655,1859
337656,1959
337662,1834
337663,1863
337664,1830
337665,1830
337668,1872
337669,1843
337670,1843
337676,1881
337680,1730
337681,1796
337685,1835
337686,1835
337690,1780
337692,1776
337694,1779
337695,1779
337698,1652
337699,1830
337700,1510
337702,1878
337706,1830
337707,1830
337708,1877
337709,1894
337711,1679
337716,1755
337717,1733
337719,1762
337725,1749
337728,1754
337730,1905
337731,1920
337733,1912
337734,1922
337735,1922
337736,1878
337741,1830
337745,1465
337746,1460
337749,1485
337750,1480
337751,1470
337752,1480
337753,1470
337754,1460
337756,1470
337757,1470
337759,1470
337760,1643
337761,1787
337763,1852
337764,1846
337765,1863
337766,1835
337767,1859
337769,1635
337770,1529
337771,1819
337773,1817
337774,1538
337776,1850
337777,1771
337778,1854
337779,1862
337780,1881
337781,1879
337782,1855
337783,1899
337784,1852
337790,1889
337792,1896
337796,1830
337797,1854
337798,1854
337799,1853
337801,1866
337802,1830
337803,1866
337804,1797
337805,1776
337806,1795
337807,1860
337808,1865
337809,1832
337811,1874
337812,1840
337818,1891
337819,1889
337820,1620
337821,1889
337822,1889
337823,1889
337824,1889
337825,1889
337826,1889
337827,1889
337829,1889
337831,1889
337832,1889
337833,1893
337834,1893
337835,1898
337836,1926
337837,1898
337838,1894
337839,1763
337841,1606
337842,1894
337843,1893
337844,1617
337845,1893
337846,1893
337847,1893
337848,1893
337849,1898
337852,1893
337853,1893
337854,1893
337855,1894
337856,1893
337857,1898
337858,1898
337859,1898
337860,1776
337861,1778
337862,1787
337863,1810
337867,1760
337868,1600
337871,1759
337874,1792
337876,1765
337877,1893
337878,1759
337879,1893
337881,1893
337882,1893
337883,1730
337884,1510
337885,1899
337886,1893
337887,1893
337888,1893
337894,1435
337895,1893
337896,1540
337902,1645
337904,1744
337906,1732
337910,1732
337911,1733
337912,1810
337914,1767
337917,1799
337921,1786
337922,1786
337924,1744
337928,1715
337932,1827
337933,1611
337937,1577
337944,1460
337948,1470
337949,1460
337950,1470
337951,1460
337952,1460
337953,1480
337954,1450
337955,1465
337956,1480
337963,1490
337965,1440
337966,1440
337967,1440
337969,1460
337970,1465
337981,1540
337996,1520
337997,1578
337998,1553
337999,1596
338000,1578
338005,1553
338011,1624
338012,1624
338013,1624
338014,1624
338015,1624
338016,1624
338017,1624
338018,1624
338019,1624
338020,1624
338021,1624
338022,1624
338023,1624
338024,1624
338025,1624
338026,1624
338027,1624
338028,1624
338029,1624
338030,1624
338031,1624
338032,1624
338033,1624
338034,1624
338035,1624
338036,1624
338037,1624
338038,1624
338039,1624
338040,1624
338041,1624
338042,1624
338043,1624
338044,1624
338045,1624
338046,1624
338047,1624
338048,1624
338049,1624
338050,1624
338051,1624
338052,1624
338053,1624
338054,1624
338055,1530
338056,1624
338057,1624
338058,1624
338059,1624
338060,1624
338061,1624
338062,1624
338063,1624
338064,1624
338065,1624
338066,1624
338067,1624
338068,1624
338069,1624
338070,1624
338071,1624
338072,1624
338073,1624
338074,1624
338075,1624
338076,1624
338077,1624
338078,1624
338079,1624
338080,1624
338081,1624
338082,1624
338083,1624
338084,1583
338085,1571
338091,1535
338092,1820
338093,1871
338096,1530
338097,1505
338098,1505
338099,1505
338100,1511
338103,1517
338104,1548
338105,1754
338106,1754
338107,1811
338108,1564
338109,1535
338110,1520
338112,1585
338113,1592
338115,1474
338116,1566
338117,1598
338118,1599
338119,1599
338120,1605
338121,1560
338122,1560
338123,1518
338124,1493
338125,1500
338128,1488
338129,1493
338130,1544
338132,1493
338133,1520
338134,1420
338135,1505
338136,1565
338137,1579
338138,1584
338140,1650
338142,1560
338145,1515
338146,1515
338147,1472
338148,1504
338149,1508
338150,1472
338151,1500
338152,1779
338153,1779
338154,1779
338155,1779
338156,1764
338157,1764
338158,1764
338159,1764
338160,1764
338161,1760
338162,1510
338163,1550
338164,1557
338165,1586
338166,1622
338167,1798
338168,1745
338169,1708
338170,1636
338171,1610
338172,1610
338173,1610
338174,1610
338175,1610
338176,1610
338177,1610
338178,1610
338179,1610
338180,1610
338182,1610
338183,1610
338184,1610
338185,1550
338186,1538
338187,1596
338188,1530
338189,1721
338190,1721
338191,1684
338192,1742
338194,1684
338196,1601
338197,1693
338198,1598
338199,1642
338200,1810
338205,1810
338206,1833
338208,1640
338209,1784
338210,1670
338211,1570
338212,1500
338213,1657
338215,1604
338216,1761
338217,1585
338218,1762
338219,1762
338221,1762
338222,1762
338224,1762
338226,1659
338230,1659
338232,1735
338233,1904
338239,1842
338240,1884
338241,1635
338242,1569
338243,1572
338244,1572
338245,1560
338246,1560
338247,1740
338248,1700
338249,1700
338250,1648
338252,1839
338253,1720
338254,1656
338255,1698
338270,1565
338271,1494
338272,1408
338286,1502
338287,1567
338289,1502
338290,1502
338291,1450
338313,1778
338314,1770
338315,1750
338317,1750
338318,1620
338319,1646
338320,1800
338321,1800
338322,1800
338323,1800
338324,1602
338325,1527
338326,1527
338330,1527
338331,1527
338333,1527
338334,1527
338335,1527
338336,1527
338337,1527
338338,1527
338339,1527
338340,1527
338341,1527
338342,1527
338344,1500
338345,1500
338346,1522
338347,1771
338348,1771
338349,1771
338350,1771
338351,1771
338352,1771
338353,1771
338354,1771
338355,1771
338356,1771
338357,1771
338358,1771
338359,1771
338360,1720
338361,1697
338362,1697
338364,1697
338366,1630
338367,1615
338368,1615
338369,1615
338370,1615
338377,1757
338378,1582
338379,1582
338381,1612
338382,1612
338383,1612
338384,1612
338385,1686
338393,1726
338394,1686
338395,1639
338396,1603
338397,1603
338398,1639
338399,1505
338400,1613
338401,1613
338402,1613
338403,1557
338404,1600
338405,1557
338406,1560
338407,1560
338408,1637
338409,1560
338410,1600
338411,1560
338412,1560
338413,1597
338414,1593
338415,1582
338416,1560
338417,1599
338419,1583
338420,1560
338421,1560
338422,1590
338423,1555
338424,1560
338425,1560
338426,1560
338427,1577
338428,1660
338429,1609
338430,1755
338431,1609
338433,1609
338434,1637
338435,1577
338436,1577
338438,1577
338439,1577
338440,1577
338441,1800
338444,1607
338445,1637
338446,1490
338447,1490
338448,1705
338449,1530
338452,1555
338453,1602
338457,1721
338458,1539
338460,1556
338461,1765
338462,1804
338463,1765
338465,1765
338466,1765
338468,1800
338469,1800
338470,1771
338472,1620
338473,1799
338474,1799
338480,1520
338487,1477
338488,1590
338489,1600
338490,1568
338491,1590
338492,1568
338493,1568
338494,1568
338495,1585
338496,1568
338498,1597
338499,1605
338501,1590
338503,1556
338514,1654
338517,1596
338518,1857
338519,1620
338520,1607
338521,1559
338522,1559
338523,1502
338524,1502
338526,1540
338527,1616
338529,1600
338530,1600
338531,1590
338532,1590
338533,1590
338534,1590
338535,1590
338536,1590
338537,1522
338538,1596
338539,1624
338542,1669
338543,1596
338544,1637
338545,1637
338546,1637
338547,1633
338553,1596
338554,1629
338555,1596
338556,1652
338557,1647
338558,1637
338559,1596
338560,1596
338562,1669
338563,1702
338564,1702
338565,1597
338566,1597
338567,1597
338569,1896
338570,1575
338571,1575
338573,1665
338574,1709
338575,1665
338576,1665
338577,1671
338578,1671
338579,1671
338585,1671
338586,1553
338587,1565
338588,1565
338589,1565
338590,1565
338591,1565
338592,1565
338593,1565
338594,1565
338595,1565
338596,1565
338597,1565
338598,1592
338599,1596
338600,1596
338601,1706
338602,1646
338603,1515
338604,1590
338605,1755
338606,1689
338607,1717
338608,1689
338609,1689
338610,1689
338611,1576
338612,1581
338613,1620
338614,1438
338615,1438
338616,1685
338617,1685
338618,1685
338619,1685
338620,1685
338621,1685
338622,1685
338623,1685
338624,1685
338625,1551
338626,1562
338627,1562
338628,1607
338629,1607
338630,1607
338631,1700
338632,1700
338633,1524
338634,1524
338635,1524
338636,1590
338637,1590
338638,1620
338639,1470
338641,1475
338650,1647
338653,1680
338655,1620
338658,1783
338665,1735
338666,1720
338667,1647
338668,1634
338671,1634
338672,1634
338673,1634
338677,1553
338678,1553
338683,1634
338684,1634
338685,1634
338686,1674
338687,1634
338689,1634
338691,1634
338692,1838
338694,1557
338695,1555
338696,1570
338697,1558
338698,1558
338699,1558
338700,1558
338701,1570
338702,1570
338703,1570
338704,1566
338705,1558
338706,1570
338707,1561
338708,1561
338709,1565
338711,1570
338712,1561
338713,1561
338714,1680
338715,1522
338716,1522
338717,1503
338718,1503
338721,1566
338722,1588
338723,1540
338724,1610
338725,1548
338726,1548
338727,1732
338729,1600
338730,1652
338731,1652
338732,1652
338733,1483
338734,1512
338735,1512
338736,1760
338737,1749
338746,1612
338747,1612
338748,1611
338749,1611
338750,1650
338756,1884
338757,1884
338758,1884
338759,1845
338768,1642
338770,1642
338771,1669
338772,1611
338773,1611
338774,1648
338775,1690
338776,1550
338777,1830
338784,1658
338785,1498
338786,1720
338787,1610
338788,1600
338790,1715
338791,1684
338792,1688
338793,1690
338794,1670
338796,1648
338797,1688
338798,1487
338799,1706
338800,1706
338801,1510
338802,1510
338804,1510
338805,1554
338806,1510
338807,1530
338808,1510
338809,1510
338811,1510
338812,1652
338813,1652
338814,1676
338815,1676
338816,1602
338817,1602
338818,1793
338820,1899
338821,1734
338822,1734
338823,1734
338824,1796
338825,1734
338826,1734
338827,1734
338828,1779
338829,1779
338830,1798
338831,1728
338832,1728
338833,1728
338834,1728
338835,1728
338836,1766
338837,1466
338838,1466
338839,1609
338840,1612
338841,1612
338842,1612
338843,1612
338844,1612
338845,1609
338846,1609
338847,1612
338848,1612
338849,1612
338850,1612
338851,1609
338852,1609
338853,1609
338854,1609
338855,1609
338856,1609
338857,1612
338858,1612
338859,1638
338860,1638
338861,1638
338862,1638
338863,1696
338864,1672
338865,1690
338866,1639
338867,1639
338875,1655
338876,1674
338877,1674
338878,1674
338879,1750
338880,1744
338881,1674
338883,1492
338884,1758
338885,1735
338886,1703
338887,1703
338888,1606
338889,1545
338891,1697
338892,1697
338893,1634
338895,1634
338896,1699
338897,1697
338898,1634
338899,1634
338900,1634
338901,1634
338902,1634
338903,1477
338904,1487
338905,1487
338906,1501
338907,1501
338908,1499
338909,1540
338911,1499
338912,1499
338913,1682
338914,1682
338915,1688
338916,1606
338917,1818
338918,1782
338919,1587
338920,1606
338921,1720
338922,1720
338923,1712
338924,1750
338925,1712
338926,1712
338927,1712
338928,1712
338929,1778
338930,1712
338931,1712
338932,1712
